label,content
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,근로자퇴직급여보장법 26조에서는 IRA기업형 도입조건으로 근로자 전원가입을 명시하고 있습니다. 근속 1년 미만 근로자에게도 부담금을 납부해야 하는 건입니까?
2,[난방] 실외기에서 물이 떨어져요.연기가 올라와요.
2,[난방] 가동 중 멈추고 예열 또는 제상 표시가 나타나요.
1,개별 사업장에서 퇴직연금제도를 실시한다면 실시이전에 근무한 기간에 대해서는 어떻게 처리하나요?
2,필터의 교체시기/구입방법이 궁금해요.
2,가정용 스탠드 에어컨의 분해 청소가 가능한가요.
2,[난방] 가동 중 멈추고 예열 또는 제상 표시가 나타나요.
1,아기 이름을 등록하고 싶습니다.
4,카드사에 확인해보니 중복 승인 되어있습니다  어떻게 하나요?
1,오래전에 가입한 것 같은데 아이디가 없다고 나옵니다.
4,애완동물을 데리고 비행기를 탑승할 수 있나요?
4,평소 성지순례 지역에 관심이 많았는데 종교가 없는 사람도 예약이 가능할까요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,외국인 회원도 일반 가입과 동일하게 가입 가능한데요. 외국인은 따로 인증을 어떻게 진행하나요?
2,메모리 사용량을 알고 싶어요.
1,한의원.한방병원.양한방협진병원의 한의사가 치료목적으로 비급여 첩약을 처방받았습니다. 실손보장이 가능한가요?
2,사진  음악  동영상을 다른 LG 휴대폰에 빠르게 전송하고 싶어요.(G5 이전 모델)
1,실손보험에서 간병비도 보장이 되나요?
2,[폭염] 갑자기 냉기가 약해졌어요. 냉기가 안 나와요
4,[요금규정][증빙서류] 학생 요금은 어떻게 적용 받나요?
1,보험도 예금자보호법에 의해 보호 받을 수 있나요?
2,소프트웨어 업데이트 방법을 알고 계신가요
1,「나의 계약」 세부 메뉴별 이용시간 안내
1,제세공과금은 언제 지급됩니까?
2,기존 타사 안드로이드 휴대폰에서 데이터 이동은 어떻게 하나요?
3,배송 받은 상품이 주문한 상품과 다를 경우에는 어떻게 해야 하나요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
4,여권에 이름은 띄어쓰기가 되어 있는데 괜찮나요?
1,신탁상품의 운용내역을 확인하려면 어떻게 해야합니까?
2,스탠드 에어컨 난방이 약한가요
3,판매업체 연락처를 알고 싶어요!
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
3,배송이 지연되는 사유가 무엇인가요?
3,이미 결제한 주문건의 결제수단을 변경할 수 있나요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,생보사에 가입시 은행보다 유리한 점은 무엇입니까?
1,배당금은 어떻게 확인하나요?
3,배송이 지연되는 사유가 무엇인가요?
1,개인연금 계약이전 이란 무엇이며  어떻게 처리됩니까?
2,[G5] 통화 또는 데이터 서비스가 잘 안되면 어떻게 하나요.
2,화면 터치가 안되시나요.
3,안심번호 서비스
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
2,휴대폰 초기화 방법을 알고 계신가요
2,태블릿과 휴대폰을 연결하여 사용하시려고 하시나요?
2,V35 G7 화면을 터치하지 않고 전화를 받거나 통화를 종료하려면 어떻게 하나요.
2,비디오 전문가 모드로 촬영 시 마이크 설정은 어떻게 하나요?
4,소아. 유아밀 신청은 어떻게 해야하나요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
1,기업HR입니다. 전임자 퇴사로 담당자 변경을 하려고 합니다.
4,여권번호를 모르는데 오늘 결제마감시한이예요.어떻게 하죠?
4,24시간이내 회신이 무슨뜻인가요?
3,이달의 무이자할부 카드를 모두 알려주세요!
2,카메라앨범잠금 설정및 해제방법이 궁금합니다.
1,퇴직연금에도 퇴직금 중간정산제와 같이 근로자가 목돈을 필요로 할 때 사용할 수 있는 제도가 있나요?
4,[요금규정][증빙서류] 증빙서류관련 문의 답변
3,주문한 상품은 언제쯤 받을 수 있나요?
2,스탠드 에어컨 공기청정용 필터 교체 방법
1,변액유니버셜보험의 월대체보험료가 뭔가요?
1,퇴직연금의 경우 근로자에 대한 교육이 중요하다는 데 교육은 누가 어떻게 시키나요?
2,배관 테이프 / 단열재가 벗겨졌어요.
3,주문한 상품은 언제쯤 받을 수 있나요?
1,보험료를 받으러 오지 않아 계약이 실효되면 보장은 어떻게 되나요?
4,항공권을 구매하였는데 하나투어마일리지 적립 받을 수 있나요?
4,공동운항이란??
2,G5에 NFC로 휴대폰 데이터 받기는 어떻게 하나요?
4,탑승 수속은 어떻게 하나요?
1,부활보험료를 카드로 납입할 수 있습니까?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,이자 납입내역 및 상환 내역을 FAX로 받을 수 있는지 궁금합니다.
3,주문한 상품은 언제쯤 받을 수 있나요?
2,(난방) 토출구에서 흰 연기가 나와요. 수증기가 보여요.
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
4,인솔자와 가이드의 차이점은 무엇인가요?
4,예약확정서나 바우처는 어디서 받을 수 있나요?
4,[현금영수증 및 카드영수증] 항공권 구입 후 현금영수증 발급이 가능한가요?
1,공인인증서 로그인이 되지 않습니다.(Windows 7 64bit 브라우저 사용 고객안내)
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,제도도입 후에 DC 부담금 또는 DB 퇴직급여 수준을 변경할 수 있습니까?
1,금융거래회원을 탈퇴하고 싶습니다.
4,[일본][규슈] 산큐패스란 무엇인가요?
3,휴일에도 상품을 받을수 있나요?
2,전원이 켜지지 않아요.
2,V35  G7의 DTS:X 3D 입체음향 기능은 무엇인가요.
3,상품을 직접 방문하여 수령할 수는 없나요?
2,배수 호스가 찢어졌어요.
2,(크라운)필터 청소는 어떻게 하나요.
2,스마트 듀얼 맞춤냉방 인체감지 기능이 안돼요.
2,[가정용 에어컨] 난방 할 때 실외기가 가동되나요.
2,제상 또는 예열이 뜨면서 난방이 안돼요.
2,V35. G7의 HDR10 형식으로 저장 기능은 무엇인가요.
2,휴대폰을 물에 빠뜨렸어요. (침수)
2,실내기 LED 램프가 깜박 거려요.
1,퇴직보험금 청구를 한 후 FAX를 보내지 않으면 안됩니까?
1,변액보험 펀드변경을 할려고 합니다 어떤 펀드로 변경해야 하나요?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
2,에어컨 코드가 뜨거워요.
4,특가 요금도 추가적으로 개인신분할인이 가능한가요?
2,실내기 버튼을 눌러도 표시창이 켜지지 않아요.
1,5인 미만 사업장에는 언제부터 퇴직연금제도가 적용됩니까?
2,실내기 디스플레이에 청정 표시가 깜박거려요.
4,여행시 여권유효기간은 얼마나 남아있어야 하나요
4,신용카드 무이자 혜택이 있나요?
2,필터 청소는 어떻게 하나요.
2,ATM 계좌를 등록하고 싶습니다.
3,배송이 지연되는 사유가 무엇인가요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
4,중간기착지체류가 무엇인가요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
4,트윈으로 꼭 투숙해야 합니다. 사전에 미리 확정 받고 갈 수 있나요?
3,주문한 상품은 언제쯤 받을 수 있나요?
4,항공사 홈페이지에서 예약건 조회가 안됩니다.
1,은행ATM을 통해서 보험계약대출을 받았는데 어느 지점인지 확인하고 싶습니다
3,주문한 상품은 언제쯤 받을 수 있나요?
2,슬로모션 촬영 영상 포토(Google)앱에서 슬로모션 재생이 안되는 경우
2,인버터 에어컨의 월간소비전력은 하루 몇 시간 동안 가동한 수치인가요.
1,스마트폰 2대에서 공인인증서로 모바일창구를 이용 중입니다. 지문인증도 2대 모두 이용할 수 있나요?
2,충전기가 기본 구성품에 포함되어 있나요?
3,상품을 직접 방문하여 수령할 수는 없나요?
3,휴일에도 상품을 받을수 있나요?
4,가이드 경비는 어떻게 지불하나요?
1,보험계약자 및 피보험자(보험대상자)의 고지의무 위반에 따른 안내 입니다.
1,스마트 모기지론은 아파트외 단독주택 대출도 신청 가능한가요?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
4,예약시 영문이름이 여권에 기재된 영문이름과 달라도 괜찮은가요?
4,[여권/마일리지/체류지정보] 항공사 마일리지 적립은 어떻게 해야되나요?
4,항공사 예약번호 확인해주세요?
4,고객 결제시한이 변경될수 있나요?
4,취소 확인은 어디서 하나요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
2,배관을 재사용 할 수 있나요.
4,국내숙박은 하나투어 마일리지 적립포인트가 상품금액에 얼마 적립 인가요?
1,타인의 이메일이 발송되었는데요?
4,인터넷에서 예약시 요금결제는 어떻게 하나요?
4,결제시한 확인해주세요?
4,예약이 대기로 되어있습니다. 언제 확정이 될까요?
4,[탑승수속][기타] 탑승수속을 하기 위하여 언제까지 공항에 가야 하나요?
1,변액보험 펀드변경은 왜 하나요?
1,이혼후 배우자도 그대로 보장가능합니까?
4,환율은 무슨 기준으로 적용되나요?
2,에어컨 가동 전 점검 방법을 알려주세요.
4,카드 할인요금으로 예약하였습니다. 다른 카드로 변경하거나 현금 결제도 가능한가요?
1,퇴직보험 상품은 생보나 손보사가 같다고 하던데 차이는 없습니까?
4,국내 이동전화를 해외에서 쓸 수 있는 방법은?
4,주중에 신혼여행을 가려는데요..?
3,휴일에도 상품을 받을수 있나요?
2,표시창에 ㄱ  ㄴ 표시가 떠요.
1,인터넷전용보험(다이렉트보험)과 일반(방문판매용)보험의 차이점은 무엇인가요?
2,에어컨 바닥으로 물이 조금씩 보여요. 물이 고여있어요
3,상품을 직접 방문하여 수령할 수는 없나요?
4,[공항/기내서비스][기타]항공권을 수령하지 못했는데 면세점 이용이 불가한가요?
1,확정기여형에 있어서 운용방법의 변경 시 불이익은 없나요?
3,상품을 직접 방문하여 수령할 수는 없나요?
2,에어컨 부품을 택배로 받아볼 수 있나요.
1,대출가능여부 확인을 위한 신용정보조회시 신용등급에 영향이 없나요?
1,펀드를 환매하려고하는데 환매예상금액을 조회할 수 있나요?
4,[기타] 항공권의 표시된 두번째 여정 먼저 사용할 수 있나요?
4,항공사 마일리지를 적립하고싶습니다.
4,로그인하지 않고 예약 또는 발권할 수 있나요?
4,단체 항공은 어떻게 예약 해야 하나요?
1,외래로 추간판탈출증 신경성형술을 치료받았습니다. 약160만원 수납을 하였는데 실손보장이 가능한가요?
2,V35 G7 게임 중에는 불필요한 알림을 받고 싶지 않아요.
1,실손의료보험은 진료비영수증의 진료비총액을 보장하는 건가요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
1,퇴직연금제도 도입 후  다른 종류의 제도로 변경할 수 있나요?
4,[증빙조건] 호텔바우쳐첨부 요금은 무엇인가요?
2,비가 오면 에어컨에서 물이 새요.
1,근로자의 자율적인 추가각출이 허용된다면 한도는 얼마인가요?
4,여행하는데 VISA가 꼭 필요한가요?
4,[수화물/동승자][기타] 애완동물을 데리고 비행기를 탑승할 수 있나요?
1,펀드계좌 개설후에 인터넷으로 새로운 펀드를 가입하려면 어떻게 해야하나요?
4,이태리 투어리스트 택스 및 유럽 시티택스가 무엇인가요?
2,에어컨 실내기 배수호스로 물이 빠지나요?
2,버튼을 눌러도 동작하지 않아요.(공기청정 좌우바람 먼지상태 습도 등)
2,배수 호스에서 물이 나오지 않아요. 평소보다 물이 작게 나와요.
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
3,반품이 가능한 경우와 가능하지 않은 경우에 대해 자세히 알고 싶습니다.
4,카드 결제 어떻게 하나요?
4,해외여행자 보험이란??
4,객실 이용 팁&에티켓
4,국내선 항공 취소는 언제까지 해야 수수료부과가 되지 않을까요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,보안카드 또는 OTP 기기를 분실했는데 금융거래회원으로 가입할 수 있습니까?
3,장바구니와 찜리스트에 담은 상품은 어디서 확인가능한가요?
2,새 제품인데 에어컨에서 냄새가 날수 있나요.
1,금일 상품(펀드)변경을 했습니다. 적용은 실시간으로 되는 것입니까? 완료 일정은 어떻게 됩니까?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
4,왕복항공권 구매하고 돌아오는것만 사용할수 있나요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,공인인증서 만으로 계약사항/보장내용을 조회하고 싶습니다
1,재해란 무엇입니까?
2,Tone + 는 기존 헤드셋과 무엇이 다른가요?
4,외국인은 어떻게 예약하면 되나요?
2,다른 LG 휴대폰에 사진  음악  동영상을 전송하고 싶어요.
1,중간정산 실시예정인 단체가 퇴직보험에 가입하면 무엇이 좋습니까?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
2,LG페이로 택시에서 결제를 할 수 있나요.
4,레스토랑(Restaurant) - 뷔페
4,E-TKT 발행이면 공항에는 무엇을 가지고 가면 되나요?
2,배수펌프가 작동하지 않아요.
4,안전결제(ISP)/안심클릭 서비스 신청은 어떻게 하나요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
4,부산-인천 구간만은 이용할 수 없나요?
3,휴일에도 상품을 받을수 있나요?
1,이자 및 원금상환방법에 대해 알고 싶습니다.
4,결제는 언제까지 해야 하나요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
2,LTE 모뎀을 사용하고 계신가요.
4,결제시한 변경 가능할까요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
2,G7 상태표시줄에 표시된 알림 아이콘을 숨기고 싶어요.
1,확정급여형(DB)제도와 확정기여형(DC)제도 중 어느 제도가 더 유리한가요?
4,수화물은 최대 몇kg까지 무료인가요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
2,배관을 재사용 할 수 있나요.
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
4,연속패스와 플렉시패스의 차이는 무엇인가요?
1,자동이체 신청 변경 해지(해약)절차를 알려주세요.
3,상품을 직접 방문하여 수령할 수는 없나요?
3,주민등록상의 이름이 변경되었습니다. 어떻게 수정해야 하나요?
1,고지의무 위반에 따른 안내  입니다.
4,[일본] 도쿄에서 오사카 가는데 JR 패스 얼마짜리 이용해야 하나요?
2,LG 360 VR을 사용해서 유투브 VR 컨텐츠 재생이 안돼요.
2,제습 운전을 해도 습도가 내려가지 않아요
1,「나의 계약」을 통한 ARS 비밀번호 등록(변경)이 가능합니다
2,[난방] 가동 중 멈추고 예열 또는 제상 표시가 나타나요.
3,배송중인 상품의 위치는 어떻게 확인하나요?
2,V35  G7의 DTS:X 3D 입체음향 기능은 무엇인가요.
2,해외 휴대폰을 국내 이동통신사의  3G 네트워크 사용시 설정방법 확인하세요.
2,실내기 디스플레이에 청정 표시가 나타나요.청정 표시가 깜박여요.
2,url로 온 메시지 클릭하면 '메시지설정에서 웹주소연결을 켜주세요' 라고 나와요.
4,모두투어 마일리지를 이용해서 예약 및 발권이 가능한가요?
2,필터청소는 어떻게 하나요.
2,(냉방) 실외기에서 물이 떨어져요.
2,LG 캠 플러스 충전은 어떻게 하나요?
4,탑승시간 이후 항공권 취소방법은 어떻게 되나요?
1,삼성생명에서 펀드상품을 가입하고 싶습니다. 모든 영업점에서 펀드 계좌 개설이 가능합니까?
2,난방이 됐다 안됐다 해요.
4,예약했는데 예약 확인은 어떻게 하나요?
4,[투어마일리지][사용문의] 항공권에 투어마일리지를 사용하고 싶은데요?
4,공동운항(코드쉐어)은 무슨뜻인가요?
3,휴일에도 상품을 받을수 있나요?
2,에어컨에서 물 흐르는 소리가 나요.
2,에어컨의 토출구가 올라가지 않아요. 날개가 열리지 않아요.
1,적립식 임의식 상품의 차이점은 무엇인가요?
2,[G6] 휴대폰을 다시 시작(리셋)하는 방법이 궁금해요.
4,[비자] 제가 가는 목적지에 비자가 필요한가요?
1,보장성 보험으로 납입이 완료되면 기납입보험료를 모두 받을수 있습니까?
4,여러 명 예약한 항공권인데 탑승자 각각 카드로 결제 가능한가요?
1,근로자 추가부담금 납부한도는 무엇입니까?
3,부재 중일 경우가 많습니다. 상품을 제 때 받으려면 어떻게 해야 하나요?
3,취소/반품했는데 신용카드 청구서에 금액이 청구되었어요.
2,에어컨이 꺼져 있는데 실외기가 돌아가요. 사용하지 않는데 물이 떨어져요.
3,상품이 회수된 경우 꼭 운송장(송장번호)을 보관하고 있어야 하나요?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,전자서명 시 오류가 발생하면  어떻게 조치하나요?
2,V35  G7의 전화 수신 시 플래시 기능을 알려주세요.
2,좌우 바람 버튼을 눌러도 동작하지 않아요
1,국민건강보험  의료급여를 적용받지 못한 경우는 실손보장이 안되나요?
4,대기예약 언제까지 기다려야 하나요?
3,상품을 직접 방문하여 수령할 수는 없나요?
4,호텔 예약시 함께 가는 일행 정보 모두 입력 해야 할까요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
1,보안카드를 분실했습니다. 어떻게 해야 합니까?
1,IRA 개인형에 가입하면 55세 이전에 계약해지(해약)도 가능합니까?
3,휴일에도 상품을 받을수 있나요?
3,상품을 직접 방문하여 수령할 수는 없나요?
4,[결제시한연장] 결제 시한 연장관련 문의 답변
2,제품 배터리 소모를 최소화할 수 있는 방법
1,가입한 보험상품이 적절하지 않아 청약을 철회하려고 합니다.
4,해외항공권 구입시 하나투어 마일리지는 얼마나 적립 되나요?
2,G6와 Bluetooth 헤드셋으로 음악을 들을 때 음악이 계속 끊겨요.
1,특별계정이란 무엇이며  왜 퇴직보험은 특별계정으로 운영해야 합니까?
4,미국 무비자(ESTA)체크 사항 및 기타사항
3,휴일에도 상품을 받을수 있나요?
3,전화로 회원가입/탈퇴/정보 수정이 가능한가요?
2,에어컨에 물방울이 맺혀요. 흰 연기가 나와요.
2,[G6] 휴대폰을 다시 시작(리셋)하는 방법이 궁금해요.
3,배송이 지연되는 사유가 무엇인가요?
3,주문한 상품은 언제쯤 받을 수 있나요?
2,SD 외장메모리 인식이 안되나요?
4,[스케줄변경] 스탑오버(stop over) 또는 중간경유지 체류란말은 뭔가요?
4,예약 진행은 어떻게 되나요?
2,G7 상태표시줄에 표시된 알림 아이콘을 숨기고 싶어요.
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,휴대폰과 자동차의 Bluetooth 연결이 안돼요.
4,[등급] 항공권에 Class(클래스)는 무엇인가요?
4,[중동] 한국 음식을 가져가도 되나요?
1,인터넷을 통해 보험을 가입하는 절차는 어떻게 됩니까?
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
4,경로 할인 요금이 있나요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
4,[기타] 중복(이중)예약하면 어떻게 되나여?
1,고객사랑서비스는 어떻게 신청할 수 있습니까?
3,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,퇴직연금제도가 도입되면  현행 퇴직금 제도는 없어지는 건가요?
4,군 미필자입니다. 해외여행 갈 수 있습니까?
1,부활시에도 자필서명이 필요합니까?
4,국내숙박&펜션 예약시 법인카드 결제는 어떻게 하나요?
4,공항미팅시간에 맞춰갈 수 없을 것 같은데 어떤 조치를 취해야 하나요?
4,직항과 경유는 어떻게 다른 건가요?
3,상품을 직접 방문하여 수령할 수는 없나요?
3,이메일 인증을 통해 가입 후 다른 이메일로 변경은 어떻게 진행 해야 하나요?
2,사용 중 전원이 저절로 꺼져요.
4,국내선 항공요금안내
2,앱을 설치한 후 앱이 멈추는 증상이 발생해요.
4,수하물 분실 시 어떻게 해야 하나요?
1,계약자적립액이란 무엇입니까?
4,여행동반자의 하나투어마일리지를 한 사람에게 모을 수 있나요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
4,애완동물을 기내에 데려갈 수 있나요?
4,항공권 결제 후 꼭 티켓번호 확인 해야 하나요?
3,주문한 상품은 언제쯤 받을 수 있나요?
2,숲속향 /  아로마향 교체 방법을 알려주세요.
2,LG Hi-Fi Plus에 이어폰 연결 후 동작은 어떻게 되나요?
4,온라인으로만 예약 가능한가요?
1,만기가 있는 적립식으로 가입한 경우 만기일 이후에는 투자한 금액이 운용이 되지 않나요?
2,(폭염)갑자기 냉기가 안나와요.
4,[보험] 여행자 보험도 포함되어 있나요?
4,예약을 변경/취소 하고 싶습니다
4,비동반소아는 나이제한이 어떻게 되나요?
4,장거리비행인경우  기내에서 간단히 취할수있는 건강법은 없을까요?
2,OTG 기능에 대해 알고 싶어요.
2,G6 새 휴대기기로 데이터를 옮기고 싶어요.
4,NO-SHOW란 무엇인가요?
1,제 통장에서 인출되는 가족계약건에 대하여 현재까지 납입횟수 납입기간을 알고 싶은데요?
2,실외기가 물에 잠겼는데 사용이 가능한가요.
4,입장권/패스를 당장 받고 싶습니다. 구매 후 바로 수령이 가능할까요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
2,에어컨에서 [Od] 라는 표시가 나오며 냉방이 안돼요.
1,장해급여금을 받고 다른 재해로 재해판정을 받게된 경우...?
3,배송중인 상품의 위치는 어떻게 확인하나요?
4,비자가 필요한 나라일 경우 비자 수속은 개인이 하나요? 아니면 대행해주나요?
1,보험료납입증명서의 발행방법을 알려 주십시오.
4,대한항공 아시아나항공 이용시 항공사 마일리지로 예약 결제 가능한가요
3,상품을 직접 방문하여 수령할 수는 없나요?
2,V35  G7 화면 해상도는 어떻게 변경하나요.
1,다이렉트도 평생든든 서비스를 해주시나요?
2,리모컨 화면이 꺼져있어요.
2,G6 게임을 직접 플레이 하지 않을 때 배터리를 절약하고 싶어요.
4,학생요금 적용 시 구비서류는 무엇인가요? 혹 나이 제한도 있나요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,연금은 몇 년간 받을 수 있나요?
4,항공권 예약 후 취소하면 취소 수수료가 발생하나요?
1,대출현황 및 이자납입일 등은 어떻게 확인합니까?
4,마일리지 적립하고 싶어요.
1,보험계약대출 이자의 납입 및 방법에 대한 안내 입니다.
2,휴대폰을 물에 빠뜨렸어요. (침수)
3,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
2,리모컨이 안돼요.
2,리모컨 화면이 꺼져있어요.
1,청구취소는 어떻게 합니까?
1,내 보장자산 확인은 어떻게 합니까?
4,개인 사정으로 인해 발권 후 항공편을 이용하지 못했습니다. 어떻게 하죠?
2,카메라 전문가 모드의 ISO(감도)는 어떻게 동작 하나요?
2,스마트 닥터 실행이 안돼요.
1,변액보험 펀드변경은 무엇인가요?
4,항공권 유효기간 연장하려고 하면 어떻게 해야 하나요?
3,휴일에도 상품을 받을수 있나요?
3,상품을 직접 방문하여 수령할 수는 없나요?
1,손자를 보험대상자로 하고 할아버지를 계약자로 하는 교육보험 가입이 가능한가요?
2,(난방) 실외기에 성에가 껴요.
2,(칸/ 위너)필터 청소는 어떻게 하나요.
3,등록된 내 정보를 변경하고 싶어요.
3,휴일에도 상품을 받을수 있나요?
4,국내항공 탑승시 임산부 관련 규정을 알고 싶습니다.
4,비행기탑승할때 귀가 아픈데 좋은방법 없나요?
2,필터 청소는 어떻게 하나요.
1,오늘 청구하면 언제 지급됩니까?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
3,주문완료 후 배송지를 변경할 수 있나요?
2,에어컨 공기청정기 냄새 및 먼지 센서 동작이 안되는 것 같아요.
2,LG 캠 플러스는 무엇인가요?
2,V35  G7 카메라 촬영(셔터) 속도가 느려요.
2,에어컨의 토출구가 올라가지 않아요. 날개가 열리지 않아요.
1,청구할 때 입력한 퇴직소득세나 국민연금 전환금이 국세청에 보고됩니까?
2,램프가 전체적으로 깜박 거려요. 가동 중 멈추면서 NO가 떠요.
3,휴일에도 상품을 받을수 있나요?
4,정확한 비행시간이 궁금합니다.
1,주소가 변경되었습니다. 변경신청해 주십시오.
3,휴일에도 상품을 받을수 있나요?
3,취소한 상품이 배송되었습니다. 어떻게 하나요?
3,상품을 직접 방문하여 수령할 수는 없나요?
4,일반석운임과 특가운임의 차이점은 무엇인가요?
1,휴대폰 인증서비스란 무엇입니까?
4,유아 아기바구니(BASSINET) 사용가능한가요?
1,교보생명 융자콜센터(☎1588-1010) 안내서비스 및 이용시간
1,근로자가 사용자의 납부에 더하여 추가로 부담할 수 있나요?
4,패키지 상품으로 여행을 갈때 현지 가이드를 지정하고 출발할 수 있나요?
4,만 18세 미만 승객이 만 12세 미만 소아 또는 유아의 보호자로 비행기에 탑승 할 수 있나요?
2,표시창에 HI 가 떠요.
2,G7 상태 표시줄에 배터리 퍼센트 표시가 보이지 않아요.
4,취소는 어떻게 해야되나요?
4,TAX란 무엇인가요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
2,1H 표시가 나타나요.(2H  3H  4H  5H  6H  7H)
1,IRA는 개인연금 및 확정기여형(DC)제도와 어떻게 다름니까?
2,패드 초기화는 어떻게 하나요.
1,DB 부담금은 얼마고 어떻게 계산합니까?
3,해피머니 상품권은 어떻게 사용하는 건가요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
1,친구들끼리 단체보험이 보험료가 싸니까 함께 가입하려고 합니다. 가능합니까?
3,휴일에도 상품을 받을수 있나요?
4,등록 후 여권정보 변경 요청시 (발권후 포함)
1,보험고객신용대출(사이버  전화로)의 상품 비교
4,패키지여행이란 무엇인가요?
1,전화로 보험가입신청을 한 후 보험증권(보험가입증서)과 약관은 언제쯤 받을 수 있습니까?
3,배송이 지연되는 사유가 무엇인가요?
2,난방이 안되고 예열이 오래 걸려요.
1,자동이체로 보험료를 납입하는 경우 영수증을 받아야 하나요?
1,PDF 내용 보기시에 오류가 발생하면 어떻게 조치하나요?
1,인터넷에서 펀드 신규가입 및 매수/환매등 이용시간은 어떻게 되나요?
1,자녀(미성년자)계약건은 부모가 신청하면 됩니까?
2,(난방) 실외기에 성에가 껴요.
2,[안드로이드] 업데이트 후 제품등록시 무한로딩이 발생합니다.
3,롯데닷컴 배송흐름은 어떻게 되나요?
3,배송중인 상품의 위치는 어떻게 확인하나요?
1,보안메일의 첨부파일을 클릭하면 내용이 안나오고 소스가 보입니다.
2,휴대폰에 물기나 이물질이 들어갔어요.
4,하나투어마일리지는 언제 적립되나요?
2,올해 처음 에어컨을 가동하는데 곰팡이 냄새가 나요. 쾌쾌한 냄새가 나요.
4,동일한 패키지 일정의 상품의 가격이 날짜에 따라 차이가 나는 이유는 무엇인가요?
3,롯데닷컴 배송흐름은 어떻게 되나요?
1,유니버설종신보험 중도인출이 가능하다고 하던데요 중도인출이란?
2,전원을 꺼도 날개가 완전히 닫히지 않아요.
1,보험료 자동대출 제도란 무엇인가요?
3,배송이 지연되는 사유가 무엇인가요?
2,난방시 실외기에서 물이 떨어지나요?
3,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
3,주문한 상품은 언제쯤 받을 수 있나요?
2,투인원 스탠드에어컨만 설치해도 되나요.
1,크롬 정책 변경에 따른 로그인 이용 안내
2,LG 프렌즈(Friends)는 무엇인가요?
1,보안프로그램 설치시 파일복사 실패인 경우에는?
1,비밀번호가 기억나지 않습니다.
1,부활보험료를 분할해서 납입할 수 있습니까?
4,공항지점에서 차량 픽업 예정입니다. 픽업시각은 어떻게 정해야 하나요?
4,시차적응이 너무 힘듭니다. 쉽게 적응할 수 없을까요?
