label,content
1,여권 발급 예정일 경우 어떻게 결제를 하나요?
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,예약배송 상품이란 무엇이며 주문 시 언제 받아볼 수 있나요?
1,배송이 지연되는 사유가 무엇인가요?
1,예약 시 출.도착 스케줄은 어느나라 시간인가요?
1,실시간예약(확정예약)과 일반예약(대기예약)의 차이는 뭔가요?
1,좌석 배정은 언제 받을 수 있나요?
1,에어컨의 배관 단열재가 벗겨졌어요.
1,비가 오면 에어컨에서 물이 새요.
1,휴대폰 기능이 궁금하시면 퀵 헬프에 문의하세요.
1,전원을 꺼도 날개가 완전히 닫히지 않아요.
1,스마트 듀얼 맞춤냉방 인체감지 기능이 안돼요.
1,에어컨에서 [Od] 라는 표시가 나오며 냉방이 안돼요.
1,[기타] 항공권과 여권 분실 시 처리 절차에 대해 알려주세요.
1,보험가입증서(보험증권)를 미수령(분실)하였는데 받아보려면 어떻게 해야 하나요?
1,변액보험에서 보험계약대출을 받을 경우 보유하고 있는 보유좌수가 변동 되나요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,보험금액을 줄이려고 하는데 보험료 차액이 환불되지 않는 이유는?
1,휴일에도 상품을 받을수 있나요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,객실 수 변경을 하고 싶은데 어떻게 하면 되나요?
1,F1  F2  F3  F4  F5 표시가 떠요.
1,최신 소프트웨어 버전으로 업데이트하고 싶어요.
1,전화로 보험가입신청을 한 후 보험증권(보험가입증서)과 약관은 언제쯤 받을 수 있습니까?
1,퇴직보험금 청구에는 어떤 방법들이 있나요?
1,퇴직 후에도 근로자가 IRA에 추가로 부담금을 낼 수 있습니까?
1,금융정보보호 신청건인데 자동이체 신청은 어떻게 합니까?
1,퇴실 절차는 어떻게 되나요?
1,내 보장자산 확인은 어떻게 합니까?
1,아동요금과 유아요금은 어떤 기준으로 적용 되나요?
1,근로자 추가부담금 납부한도는 무엇입니까?
1,확정급여형(DB)제도와 퇴직보험은 비슷해 보이는데 차이점이 있습니까?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,지문인증 서비스는 안전한가요?
1,예약완료 후 결제는 어디서 어떻게 하나요?
1,(난방) 실외기에 성에가 껴요.
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,모든 전화 수신이 안되나요.
1,G7 뉴세컨드 스크린 기능은 무엇인가요.
1,주문한 상품은 언제쯤 받을 수 있나요?
1,마일리지 적립이 안되었는데 어떻게 하나요?
1,휴일에도 상품을 받을수 있나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,바람 나오는 날개 근처에 물방울이 맺혀요. 한방울씩 떨어져요.
1,교환이 가능한 경우와 가능하지 않은 경우에 대해 자세히 알고 싶습니다.
1,함께 여행했던 인솔자 또는 현지 가이드의 연락처나 주소를 알고 싶습니다.
1,납입주기 변경에 대한 안내 입니다.
1,토출구 날개가 열리거나 닫힐 때 소리가 나요.
1,[일본] 도쿄에서 오사카 가는데 JR 패스 얼마짜리 이용해야 하나요?
1,Cabotage (자국내항공운송권리) 란 무엇인가요?
1,스마트폰 모바일창구 서비스를 이용하려면 어떻게 해야 하나요?
1,이자 납입내역 및 상환 내역을 FAX로 받을 수 있는지 궁금합니다.
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,냉기가 안나올때 냄새가 심해져요. 송풍으로 사용 시 냄새가 나요.
1,난방 선택이 안돼요.
1,고객 결제시한이 변경될수 있나요?
1,스마트/와이파이 모듈을 구입했는데 어디에 꽂나요.
1,[폭염] 갑자기 냉기가 약해졌어요. 냉기가 안 나와요
1,여행 다녀와서 하나투어마일리지클럽 회원 가입해도 하나투어마일리지 적립 받을 수 있나요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,모든 사업장에서 강제로 퇴직연금제도를 실시해야 하나요?
1,[기타] 세금계산서 발행이 가능 한가요?
1,충격으로 실내기/실외기가 파손 됐어요.
1,SP/CP/PO는 어떤 기능 인가요.
1,각 결제수단별 환불 날짜를 자세히 알고 싶어요.
1,비디오 촬영 시에 녹음되는 소리를 확인할 수 있는 방법이 있나요?
1,금일 오전에 퇴직급여 신청을 하였습니다. 언제 지급이 됩니까?
1,시차적응이 너무 힘듭니다. 쉽게 적응할 수 없을까요?
1,공항미팅시간에 맞춰갈 수 없을 것 같은데 어떤 조치를 취해야 하나요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,종합건강진단 서비스는 어떤 사람이 받을 수 있습니까?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,선취판매수수료에 대해 현금영수증으로 발급 받을 수 있나요?
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,벽걸이 에어컨 필터 분리 방법
1,v20 고속충전 기능을 지원하나요
1,배송이 지연되는 사유가 무엇인가요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,필터의 교체시기/구입방법이 궁금해요.
1,공항에는 무엇을 가지고 가면 되나요?
1,스마트폰 설정에서 지문정보를 삭제했더니 지문인증이 오류가 납니다.
1,대기예약 언제까지 기다려야 하나요?
1,체류지 정보 등록 여부 확인해 주세요?
1,환불은 어떻게 이뤄지나요?
1,예정보다 빨리 돌아오게 됐는데 남은 기간의 호텔료 환불이 가능한가요?
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,카드결제한 금액의 승인을 취소하고 싶은데요?
1,필터의 교체시기/구입방법이 궁금해요.
1,해제코드(PUK)를 분실한 경우 조치방법이 궁금하신가요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,과거에 장기연체등록이 된적이 있는데  대출이 가능할까요?
1,변액보험에 대해서 자세히 설명해주세요
1,암 진단자금 및 수술급여금을 받은 후 암이 추가 발병한 경우?
1,휴일에도 상품을 받을수 있나요?
1,소득공제 안내장을 발행해 주십시오.
1,전화대출시 당사에 본인명의 통장이 등록되어 있어야만 합니까?
1,[스케줄변경] 스케줄 변경 관련 일반적인 답변
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,항공사 스케쥴 변경으로 취소하고자 하는데 어떻게 해야 하나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,엘지제품에도 오존이 발생하나요.
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,주문한 상품을 취소하고 싶어요. 어떻게 하면 되나요?
1,결제시한 확인해주세요?
1,(난방) 실외기에 성에가 껴요.
1,홈페이지를 통한 제지급금 관련 필요서류 서식 제공
1,비밀번호를 잊어버렸는데 임시 비밀번호를 부여 받은 메일 주소도 기억 나지 않아요.
1,난간에 설치된 실외기 소음이 커졌어요. 실외기가 떨려요.
1,휴대폰 충전이 안됩니다.
1,메시지로 연락처를 상대방과 주고 받으려면 어떻게 하나요?
1,휘센앱/스마트씽큐 등록 방법을 알려주세요.
1,선납보험료란 무엇입니까?
1,결제를 했는데 현지에서 또 지불 할 게 있나요?
1,비밀번호가 기억나지 않습니다.
1,숲속향 /  아로마향 교체 방법을 알려주세요.
1,항공사 마일리지를 사용하여 발권이 가능한가요?
1,모든 협회의 협회원들은 단체보험 가입이 가능합니까?
1,에어컨 가동 중 떨리는 소음이 나요.
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,G6 새 휴대기기로 데이터를 옮기고 싶어요.
1,신탁계약 만기일에 출금은 어떻게 합니까?
1,V35. G7의 HDR10 형식으로 저장 기능은 무엇인가요.
1,화면 밝기를 100% 로 해도 화면이 어두워요.
1,개인연금보험의 소득공제 가능여부를 알려주십시오.
1,카메라 전문가 모드의 수동 초점(Manual Focus)은 어떻게 동작 하나요?
1,취소 확인은 어디서 하나요?
1,해외에서 출발하여 여행 합류 또는 패키지 일정이 끝나고 개별여행으로 연장하여 진행이 가능한가요?
1,예약한 운전자 외 추가운전자 등록이 가능한가요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,스탠드 에어컨 스마트 진단 사용 방법을 알려주세요.
1,변액보험 펀드변경은 무엇인가요?
1,국민연금전환금을 어떻게 처리합니까?
1,휴대폰에 물기나 이물질이 들어갔어요.
1,목표수익률 SMS 알림서비스는 무엇인가요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,객실 요금은 인당 요금인가요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,신탁상품을 해지하는데 기간이 얼마나 걸리게 됩니까?
1,확정급여형 퇴직연금에 있어서 사용자가 매년 적립해야 할 의무금액은 얼마인가요?
1,주문한 상품의 배송현황이나 택배사 정보는 어떻게 확인할 수 있나요?
1,펀드 이름의 구성은 어떻게 되나요?
1,카드 결제 어떻게 하나요?
1,호텔 숙박에 대한 영수증을 받고 싶습니다.
1,주중에 신혼여행을 가려는데요..?
1,휴일에도 상품을 받을수 있나요?
1,보안프로그램 설치시 파일복사 실패인 경우에는?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,국민건강보험  의료급여를 적용받지 못한 경우는 실손보장이 안되나요?
1,내장형 배터리와 방수기능 적용으로 발열에 안전한가요.
1,국내숙박은 하나투어 마일리지 적립포인트가 상품금액에 얼마 적립 인가요?
1,On 표시가 나타나요.
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,퇴직연금의 급여는 언제 받을 수 있나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,삼성생명 계약이 있어야만 회원가입을 할 수 있나요?
1,[유럽] 예산은 어느정도 예상하면 될까요?
1,휴일에도 상품을 받을수 있나요?
1,분기자산운용보고서는 어떻게 받아 볼 수 있나요?
1,원페이(Onepay) 등록 및 결제창이 안 열려요
1,개별 사업장에서 퇴직연금제도를 실시한다면 실시이전에 근무한 기간에 대해서는 어떻게 처리하나요?
1,휴일에도 상품을 받을수 있나요?
1,해외의료기관에서 치료 받은 의료비는 실손보장이 가능한가요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,G7의 Google Lens 기능을 알려주세요.
1,한 계좌에 다건의 계약이 자동이체 등록되어 연체로 이체되던 중 실효가 되었어요.
1,「나의 계약」 장애시 조치방법 안내(보안프로그램 설치)
1,에어컨의 토출구가 올라가지 않아요. 날개가 열리지 않아요.
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,퇴직급여를 연금으로만 받아야 합니까? 일시금으로 받을 수는 없습니까?
1,판매업체 연락처를 알고 싶어요!
1,LED 램프가 1번 6번 간격으로 깜박거려요.(점검코드 CH61)
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,본인인증 시 이미 인증된 아이디가 존재한다고 나옵니다. 어떻게 해야 하나요?
1,확정서와 바우처는 무엇인가요?
1,여행시 여권유효기간은 얼마나 남아있어야 하나요
1,결제 취소 후 환불절차는 어떻게 되나요?
1,삼성생명에서도 펀드를 가입할 수 있습니까?
1,알짜항공권 출발 및 TAX미확정이면 어떻게 하나요?
1,상하 / 좌우 날개 조절이 안돼요.
1,Smart ThinQ 연결이 안돼요. 등록실패가 떠요.
1,교보다이렉트는 누구에게 적합한가요?
1,실외기에 바람막이 / 가이드를 설치하고 싶어요.
1,호텔 멤버로 가입되어 있는데 마일리지 적립이 가능할까요?
1,장해급여금을 받고 다른 재해로 재해판정을 받게된 경우...?
1,군 미필자입니다. 해외여행 갈 수 있습니까?
1,[결제오류] 결제요청이 안되요
1,SD카드(외장메모리) 인식이 안돼요
1,상품을 직접 방문하여 수령할 수는 없나요?
1,병원에서 진료비영수증을 받았습니다. 진료비영수증에 나타난 실손의료비 청구금액은 어떻게 확인하나요?
1,[결제수정] 결제수정관련 문의 답변
1,자동이체 또는 출금이체동의 등록시 농협계좌는?
1,에어컨의 월간소비전력은 하루 몇 시간 동안 가동한 수치인가요.
1,에어컨을 가동해도 냉기도 없고 배수 호스에서 물도 안 나와요.
1,개인퇴직연금 가입자는 어떻게 로그인 합니까?
1,인빌라 다이닝(In Villa Dining)
1,이티켓 받으려면 도우미 여행사 방문해야 하나요?
1,배송이 지연되는 사유가 무엇인가요?
1,중도에 특약을 삭제할 수 있는지요?
1,공인인증서는 어디서 발급 받나요?
1,비밀번호를 잊어버린 경우 어떻게 확인 하나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,[일본][규슈] JR 레일패스란 무엇인가요?
1,[스케줄변경] 예약한 항공권을 변경하거나 취소할 수 있나요?
1,아동/유아요금과 경로요금은 어떤 기준으로 적용 되나요?
1,출발후 귀국편항공권만 환불가능한가요?
1,에어컨 날개가 닫히지 않아요. 열리지 않아요.
1,회원탈퇴는 어떻게 해야 합니까?
1,난방/히터 선택이 안돼요.
1,배송이 지연되는 사유가 무엇인가요?
1,호텔 룸 구조에 대해 궁금합니다. 더블 이라고 되어 있는데 이게 무엇인가요?
1,LG 캠 플러스는 무엇인가요?
1,표시창에 바람개비 표시가 떠요. 실외기 표시가 떠요.
1,퇴직연금제도 도입 후  다른 종류의 제도로 변경할 수 있나요?
1,항공권 결제는 어떻게 하나요?
1,주문한 상품은 설치가 필요한 상품입니다. 설치는 언제 되나요?
1,TAX란 무엇인가요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,보험료 자동이체시 합산이체가 뭐예요?
1,G6 휴대폰에 물이 들어갔어요.
1,[지중해&유럽] 한국의 전자제품을 가져가 사용할 수 있나요?
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,적립식펀드를 자동이체(CMS)를 하고 있습니다. 이체일에 잔액이 없으면 어떻게 되나요?
1,개별 사업장에서 퇴직연금제도를 실시한다면 실시이전에 근무한 기간에 대해서는 어떻게 처리하나요?
1,여행 중 질병 또는 부상 발생 시 병원 이용이 가능한가요? 비용은 어떻게 되죠?
1,변액보험 펀드변경을 위해서는 보안카드 또는 OTP카드를 발급 받아야 하나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,(난방) 실외기에 성에가 껴요.
1,휴대폰이 꺼진 채로 충전하면 자동으로 전원이 켜져요.
1,계약체결시 직업란에 위험직종이 아닌 것으로 했을 경우 보장은?
1,특가 요금도 추가적으로 개인신분할인이 가능한가요?
1,연금은 몇 년간 받을 수 있나요?
1,리얼타임으로 보험료 납입해도 보험료 할인이 있습니까?
1,퇴직보험은 예금자보호 대상 상품입니까?
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,타는 냄새가 나요.
1,결제수단별 복합 결제 수단이 어떻게 되나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,비회원도 주문정보를 확인할 수 있나요?
1,노동부에 신고한 규약과 계약할 내용이 다르면 안됩니까?
1,[영수증] 영수증관련 문의 답변
1,변액보험 펀드수익률은 직전1년/연환산누적수익률 등 수익률을 표시해 주는데요  어떻게 구하나요?
1,퇴직연금제도가 도입되면  현행 퇴직금 제도는 없어지는 건가요?
1,실외기 소음이 평소보다 커졌어요. 실외기 소리가 너무 커요.
1,[여권/마일리지/체류지 정보] 여권/마일리지/체류지 일반적인 답변
1,공항 면세점 이용시간은?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,휴일에도 상품을 받을수 있나요?
1,전원을 꺼도 날개가 완전히 닫히지 않아요.
1,투인원 벽걸이만 냉기가 나오지 않아요.
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,배송이 지연되는 사유가 무엇인가요?
1,감액과 감액완납의 차이점은 무엇인가요?
1,왕복항공권 구매하고 돌아오는것만 사용할수 있나요?
1,퇴직보험 가입시 임금채권보장기금이 얼마나 감면됩니까?
1,실내기 LED 램프가 깜박 거려요.
1,고지의무 위반에 따른 안내  입니다.
1,보험고객신용대출(사이버  전화로)의 상품 비교
1,(난방) 토출구에서 흰 연기가 나와요. 수증기가 보여요.
1,[난방] 가동 중 멈추고 예열 또는 제상 표시가 나타나요.
1,[아이폰] 업데이트 후 스마트 씽큐 로그인이 안될 경우
1,미지근한 바람이 나와요. 난방이 너무 약해요.
1,실내기 디스플레이에 청정 표시가 깜박거려요.
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,다발성질환은 어떤 질병인가요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,국내선 항공 취소는 언제까지 해야 수수료부과가 되지 않을까요?
1,휴대폰 침수시 어떻게 해야 하나요.
1,[인보이스] 인보이스관련 문의 답변
1,대기예약이라고 하면 예약이 어떻게 된 건가요?
1,배송이 지연되는 사유가 무엇인가요?
1,좌우 바람 버튼을 눌러도 동작하지 않아요
1,특가 요금도 추가적으로 개인신분할인이 가능한가요?
1,비행기 연착시 렌터카 예약은 취소되나요?
1,보장성 보험으로 납입이 완료되면 기납입보험료를 모두 받을수 있습니까?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,보장자산이 무엇인지 궁금합니다.
1,[결제시한] 항공권 결제시한이 변경되어서 결제해달라고 문자가 왔는데 결제요청이 안되요
1,결제한 항공권 취소하면 환불 수수료가 발생하나요? 발생하면 환불은 얼마나 걸리고 절차는 어떻게 되나요?
1,보험료 신용카드로 납입할 수 있나요?
1,교환을 할 경우 상품을 보내고 다시 받는 택배 비용은 누가 부담하나요?
1,국내선 예약시 사전 좌석배정을 받을 수 있나요?
1,대출현황 및 이자납입일 등은 어떻게 확인합니까?
1,예정이율이란?
1,항공사 마일리지를 사용하여 발권이 가능한가요?
1,배송이 지연되는 사유가 무엇인가요?
1,중간기착지체류가 무엇인가요?
1,[냉방] 실외기가 돌아가지 않아요. 실외기가 늦게 돌아가요.
1,자필서명을 안하면 어떻게 되나요?
1,G6 정품 퀵커버에서 사용할 수 있는 기능은 무엇인가요
1,[가정용스탠드에어컨] 먼지 및 냄새 센서 위치
1,펀드와 신탁의 차이점은 무엇입니까?
1,개별 여행자 보험 가입 가능한가요?
1,보험계약대출도 인지세가 있나요?
1,배송이 지연되는 사유가 무엇인가요?
1,전화로 회원가입/탈퇴/정보 수정이 가능한가요?
1,첨부파일이 익스플로러로 연결되지 않고 다른 브라우저(크롬  사파리  파이어폭스) 혹은 다른 프로그램(MS오피스  PDF)등으로 연결되어 실행되지 않습니다
1,배송이 지연되는 사유가 무엇인가요?
1,이혼후 배우자도 그대로 보장가능합니까?
1,아시아나항공 혼자 여행하는 어린이 서비스는 어떻게 신청하나요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,퇴직보험 가입 후 종업원 퇴직시 퇴직금 계산은 어떻게 하나요?
1,V20(F800) SD 카드는 어떻게 사용 하나요
1,항공사 마일리지 적립위한 회원번호 등록해주세요?
1,카드결제 취소를 했는데 내역은 어디서 확인하면 되나요?
1,금융거래회원을 탈퇴하고 싶습니다.
1,수익자 변경 관련 안내 입니다.
1,Late Trading이란 무엇입니까?
1,기업체가 부도후 퇴직금청구서 작성시 명판 및 인감은 ...
1,배송 받은 상품이 주문한 상품과 다를 경우에는 어떻게 해야 하나요?
1,주문한 상품은 언제쯤 받을 수 있나요?
1,신용카드 결제 시 공인인증서가 꼭 필요한가요?
1,배송이 지연되는 사유가 무엇인가요?
1,항공권 유효기간 연장하려고 하면 어떻게 해야 하나요?
1,에어컨 바람소리가 평소보다 커졌어요.
1,LG 프렌즈(Friends) 구입은 어디서 하나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,실효된 후 입원(수술)했었는데 부활할 수 있습니까?
1,간편비밀번호 서비스는 무엇인가요?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,퇴직보험 운영시 추계액이 필요한 이유는 무엇입니까?
1,휴대폰 발열이 있나요
1,펀드의 수익률을 조회하고 싶습니다.
1,탑승자 변경 가능한가요?
1,여행요금의 입금은 어떻게 해야 합니까?
1,단체보험 대상단체에 있어 사업장  직제  직종 등으로 구분되어 있는 경우의 단체소속 여부는 관련법규 등에서 정하는 바에 따른다고 되어 있는데 여기서 관련법규란 어떤 법을 얘기하는 것입니까?
1,오늘 청구하면 언제 지급됩니까?
1,해외에서 카드사용시 환율은?
1,휴일에도 상품을 받을수 있나요?
1,메시지 설정은 어떻게 하나요?
1,음성을 녹음한 장소나 일정 정보를 메모하고 싶어요.
1,에어컨에서 기름이 떨어져요.
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,휴일에도 상품을 받을수 있나요?
1,LG 페이 카드 결제 비밀번호는 안전한가요.
1,본인의 지문만 이용할 수 있나요?
1,부산-인천 구간만은 이용할 수 없나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,여행사에서 항공권을 예약했습니다. 항공사 홈페이지에서는 예약확인이 안 되는 건가요?
1,함께 여행했던 인솔자 또는 현지 가이드의 연락처나 주소를 알고 싶습니다.
1,[유럽] 배낭여행 완전정복하기!
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,화면 터치가 안되시나요?
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,자동이체 신청 변경 해지(해약)절차를 알려 주십시오.
1,변액보험 펀드변경을 할때 옵션A와 옵션B가 있는데요  차이점이 어떻게 되나요?
1,확정급여형(DB)과 확정기여형(DC) 제도는 무엇이며 이 둘은 어떻게 다름니까?
1,수하물 분실 시 어떻게 해야 하나요?
1,생보사에 가입시 은행보다 유리한 점은 무엇입니까?
1,화면밝기 조절했는데도 화면이 어두워요.
1,실외기에 바람막이/ 가이드를 설치하고 싶어요.
1,국내에 거주하는 외국인도 보험가입이 가능합니까?
1,계약자를 바꾸고 싶습니다. 계약자 변경 절차를 알려 주십시오.
1,Bluetooth 기기를 여러 대 동시에 연결하고 싶어요.
1,어제 통장에 잔고가 없어서 인출이 안되었는데 오늘 인출할 수 있나요?
1,보험료 납입을 잠시 중단하고 싶습니다.
1,스탠드 에어컨 시운전 방법
1,[유럽]열차 좌석예약은 어떻게 하면 되나요?
1,계약자 배당금 지급 안내 입니다.
1,예약인원이 10명이상일때 인터넷상에서 어떻게 예약을 하나요?
1,[G5] 기본 제공하는 젠더에 OTG 연결하면 인식이 안돼요.
1,홈페이지를 통해 전화 상담 신청을 했는데 아무런 연락이 없습니다.
1,해외호텔 예약을 하면 바로 결제를 해야 하나요?
1,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,MY삼성생명에서 유지계약 해지(해약)시 기준사항입니다.
1,표시창에 NO가 뜨면서 작동이 안 돼요. 전원이 꺼져요.
1,제상이 뜨면서 실외기가 안 돌아가요. 난방이 갑자기 멈춰요.
1,인솔자 동행 미정이라고 되어있는데 몇 명부터 동행인가요?
1,투인원 스탠드에어컨만 설치해도 되나요.
1,선납보험료란 무엇입니까?
1,오레오 버전에서 앱 다운로드 후 홈화면에 앱 아이콘이 안보여요.
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,난방이 안되고 예열이 오래 걸려요.
1,퇴직보험이 종퇴보험보다 종업원측에 유리한 점은 무엇입니까?
1,배송이 지연되는 사유가 무엇인가요?
1,램프가 전체적으로 깜박 거려요. 가동 중 멈추면서 NO가 떠요.
1,최근 구입한 제품인데 약품 냄새가 나요.
1,다른 사람의 이름으로 이메일이 옵니다.
1,요금 미확정은 무엇인가요?
1,차량 반납방법
1,홈페이지 회원가입 무엇인가요?
1,건강검진을 받기 위해 입원하였습니다. 실손보험금 청구를 하였는데 보장이 되나요?
1,휴일에도 상품을 받을수 있나요?
1,국내선 대기예약은 언제 확정이 될까요?
1,패드 초기화는 어떻게 하나요.
1,과거병력 미 고지후 2년 경과하였습니다. 보험혜택에 이상 없습니까?
1,퇴직연금제도로 전환하면 기업부담이 늘어나지 않습니까?
1,계좌 등록을 하려고 하니  기존에 모바일현금카드에 가입된 고객이라며 계좌 등록이 안됩니다.
1,[G6] 휴대폰을 다시 시작(리셋)하는 방법이 궁금해요.
1,주문한 상품은 언제쯤 받을 수 있나요?
1,현지 호텔에서 결제 해도 되나요?
1,항공권 부분 환불이 가능한가요?
1,국내선 예약 시 좌석이 필요 없는 유아도 예약을 해야하나요?
1,Family Care Service가 무엇인가요?
1,여러 명 예약한 항공권인데 탑승자 각각 카드로 결제 가능한가요?
1,휴대폰 초기화 방법을 알고 계신가요
1,난간에 설치된 실외기 소음이 커졌어요. 실외기가 떨려요.
1,현지에서 패스 분실시 재발권이 가능한가요?
1,객실을 미리 배정 받고 싶은데 가능한가요?
1,입금예정자와 실제 입금자가 다르면 입금확인이 안되나요?
1,상품을 직접 방문하여 수령할 수는 없나요?
1,교보바로받는신용대출은 어떻게 이용할 수 있나요?
1,에어컨 내부청소는 어떻게 하나요.(열교환기가 상부에 있는 모델)
1,하와이도 비자가 필요한가요?
1,만기가 있는 적립식으로 가입한 경우 만기일 이후에는 투자한 금액이 운용이 되지 않나요?
1,데이유즈(Day Use)
1,배관을 재사용 할 수 있나요.
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,개인연금보험의 소득공제 가능여부를 알려주십시오.
1,무배당 보험상품이란?
1,국내선 항공요금안내
1,제품 사용 전 확인사항
1,상품을 직접 방문하여 수령할 수는 없나요?
1,이자는 왜 공제하고 지급합니까?(의뢰중  추가대출)
1,가이드나 인솔자 팁은 어느 정도 줘야 합니까?
1,여행사에서 항공권을 예약 했습니다. 항공사 홈페이지에서는 확인이 안되나요?
1,이메일 명의자와 가입자의 명의자가 맞지 않더라도 인증이 가능한가요?
1,인솔자와 가이드의 차이점은 무엇인가요?
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,바람세기 조절이 안돼요. 풍량 조절이 안돼요.
1,LG Hi-Fi Plus에 이어폰 연결 후 동작은 어떻게 되나요?
1,휴대폰 발열이 있나요
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,세미룸은 무엇인가요?
1,탑승자가 변경되어 이름을 변경하고 싶은데 어떻게 해야하나요?
1,배송중인 상품의 위치는 어떻게 확인하나요?
1,스마트 설정 기능은 무엇인가요.
1,체크인 시 바우처를 꼭 제시 해야 하나요?
1,현지에서 호텔 바우처 분실시 체크인은 문제없나요?
1,가상계좌란 무엇인가요?
1,상속포기를 했어요 사망보험금은 받을 수 있습니까?
1,내 주문내역 확인은 어디에서 가능한가요?
1,ATM 계좌를 등록하고 싶습니다.
1,난방 선택이 안돼요.
1,배송비를 미리 지불했는데 택배 기사가 또 배송비를 요구하였습니다. 어떻게 해야 하나요?
1,스탠드 에어컨 난방이 약한가요
1,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,지문인식이 가능한 스마트폰인데  왜 이용 불가로 나오나요?
1,발권은 어떻게 처리되고 얼마나 소요되나요?
1,롯데닷컴 배송흐름은 어떻게 되나요?
1,퇴직보험 가입시 기업측면에서 유리한 점은 무엇입니까?
1,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,휴일에도 상품을 받을수 있나요?
